day_of_week,away_team,home_team,length_of_game_min,outcome,home_wins,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,G,PPG,SHOOTOUTS
1,23,17,142,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,18,139,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
4,23,19,136,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
6,23,8,151,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
6,23,22,147,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,10,157,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,3,142,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
5,23,21,151,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,24,142,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
2,23,30,147,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
5,23,12,150,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
6,23,5,149,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,26,155,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,0,164,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,29,140,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
6,23,0,149,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,13,148,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,13,137,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,4,149,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,11,150,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
2,23,1,143,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,7,145,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
5,23,28,154,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,23,16,158,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,6,165,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
5,23,9,142,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
6,23,14,148,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
6,23,29,166,1,0,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
3,23,11,149,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
4,23,24,136,0,1,22,29,82,32,37,13,77,0,211,261,3,3,-1,0,3,3,41,216,19,33,223,85,4,11,9,9,2400,9,2622,1,3,472,74,6
1,13,16,146,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
4,13,9,147,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,25,150,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
0,13,25,146,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
0,13,27,148,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
1,13,15,161,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
3,13,20,142,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,31,137,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
6,13,11,146,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
0,13,28,142,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
1,13,26,145,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
3,13,12,146,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,5,143,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
6,13,30,157,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,24,141,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
0,13,23,141,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
6,13,17,146,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
0,13,19,162,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
3,13,18,143,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,21,150,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
6,13,22,151,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
2,13,10,143,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
4,13,29,154,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,1,137,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
2,13,1,139,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
4,13,0,145,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
2,13,9,151,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
4,13,8,148,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
6,13,3,152,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
0,13,2,163,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,23,138,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,29,148,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
2,13,11,158,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
3,13,4,154,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
5,13,31,145,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
6,13,14,149,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
1,13,6,139,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
2,13,7,142,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
1,13,0,144,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
2,13,24,147,1,0,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
3,13,28,145,0,1,14,28,82,44,27,11,99,1,235,232,4,4,0,0,3,3,40,248,16,53,227,77,11,9,8,8,2865,8,2341,1,5,467,93,8
1,12,26,149,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
5,12,21,151,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
4,12,10,148,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
5,12,2,153,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
0,12,19,149,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,17,147,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
3,12,22,159,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
5,12,26,160,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
4,12,30,155,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,25,148,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
4,12,1,144,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
6,12,7,167,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
3,12,9,169,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
5,12,5,157,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,4,150,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
3,12,11,139,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
4,12,28,153,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
6,12,24,149,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,31,135,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
0,12,8,148,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,19,150,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
2,12,5,155,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
4,12,14,150,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
6,12,6,153,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
0,12,3,144,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,22,149,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
6,12,13,159,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,23,153,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
3,12,29,153,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
4,12,0,148,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
3,12,15,154,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
5,12,20,174,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
6,12,27,152,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
5,12,17,149,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
6,12,3,149,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
5,12,16,150,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
6,12,10,143,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,18,148,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,12,2,154,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
3,12,20,134,1,0,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
4,12,15,148,0,1,1,28,82,58,18,6,122,1,337,242,3,4,1,0,4,3,64,262,24,53,259,80,12,8,10,11,3062,11,2515,1,5,579,117,7
1,7,30,152,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
3,7,12,154,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
5,7,26,184,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
3,7,25,163,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
5,7,8,143,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,7,28,154,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
4,7,24,155,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
4,7,9,143,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,7,27,150,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
3,7,15,152,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
5,7,20,170,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
0,7,21,156,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,7,19,148,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
3,7,16,148,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
1,7,6,155,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
1,7,16,162,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
5,7,1,139,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,7,0,150,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
3,7,13,146,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
4,7,6,159,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
6,7,9,140,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,7,29,148,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
5,7,3,138,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
0,7,2,152,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,7,10,149,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
5,7,29,143,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
3,7,1,145,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
0,7,18,151,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
1,7,17,150,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
3,7,5,146,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
1,7,13,146,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
4,7,23,147,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
6,7,14,163,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
1,7,4,160,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
1,7,22,151,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
4,7,31,155,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
5,7,11,157,1,0,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,7,24,137,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
4,7,11,149,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
6,7,31,147,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
4,7,14,149,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
0,7,26,149,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,7,26,149,0,1,2,28,82,56,19,7,119,1,308,232,4,2,1,0,4,3,67,279,24,48,236,80,6,5,9,10,2874,11,2625,1,7,540,115,6
2,2,21,146,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
4,2,3,136,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
2,2,12,146,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,2,5,151,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,27,150,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,17,150,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,21,152,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
2,2,3,143,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,2,16,161,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
2,2,28,165,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,2,11,152,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,4,160,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,2,18,148,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
